,VEHICLE_PICTURE,OVERALL_STARS,OVERALL_FRNT_STARS,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_FOOT_NOTES_DRIV,FRNT_FOOT_NOTES_PASS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_CRASH_PICTURE,FRNT_CRASH_VIDEO,OVERALL_SIDE_STARS,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_FOOT_NOTES_DRIV,SIDE_FOOT_NOTES_PASS,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_CRASH_PICTURE,SIDE_CRASH_VIDEO,ROLLOVER_STARS,ROLLOVER_STARS_2,ROLLOVER_POSSIBILITY,ROLLOVER_POSSIBILITY_2,ROLL_FOOT_NOTES,ROLL_SAFETY_CONCERN,SIDE_POLE_STARS,POLE_FOOT_NOTES,POLE_SAFETY_CONCERN,SIDE_POLE_PICTURE,SIDE_POLE_VIDEO,NHTSA_ESC,NHTSA_FRNT_COLLISION_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_BACKUP_CAMERA,COMPLAINTS_COUNT,RECALLS_COUNT,INVESTIGATIONS_COUNT,MODEL_YR,MAKE,MODEL,MMY,VEHICLE_ID
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10002P081.JPG,4,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10002P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10002C018.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08750P108.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08750C012.wmv,3,Not Rated,0.204,0,,,4,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08749P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08749C001.wmv,,Optional,Optional,,0,0,0,2018,CADILLAC,ESCALADE ESV,2018 Cadillac Escalade ESV SUV RWD,12241
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09973P080.JPG,5,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09973P081.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09973C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09975P105.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09975C013.wmv,4,Not Rated,0.151,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09974P073.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09974C013.wmv,,Optional,Optional,,0,0,0,2018,CADILLAC,XT5,2018 Cadillac XT5 SUV AWD,12236
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09973P080.JPG,4,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09973P081.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09973C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09975P105.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09975C013.wmv,4,Not Rated,0.169,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09974P073.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09974C013.wmv,,Optional,Optional,,0,0,0,2018,CADILLAC,XT5,2018 Cadillac XT5 SUV FWD,12235
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07989P005.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07989P085.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07989C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07990P109.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07990C012.wmv,4,Not Rated,0.118,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07988P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07988C012.wmv,,Optional,Optional,,0,0,0,2018,CADILLAC,XTS,2018 Cadillac XTS 4 DR AWD,12238
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07989P005.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07989P085.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07989C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07990P109.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07990C012.wmv,4,Not Rated,0.118,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07988P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07988C012.wmv,,Optional,Optional,,0,0,0,2018,CADILLAC,XTS,2018 Cadillac XTS 4 DR FWD,12237
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,CHEVROLET,BOLT EV,2018 Chevrolet Bolt EV 5 HB FWD,12190
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09969P084.jpg,5,4,4,4,"Frontal Ratings do not apply to the SS and ZL1 trim lines

",,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09969P085.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09969C019.wmv,5,5,5,,The side curtain airbag did not deploy as intended. The side ratings do not apply to vehicles equipped with optional Recaro front seats. ,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09968P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09968C013.wmv,5,Not Rated,0.083,0,,,5,Side Ratings do not apply to vehicles equipped with optional Recaro front seats,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09967P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09967C013.wmv,,,,,1,0,0,2018,CHEVROLET,CAMARO,2018 Chevrolet Camaro 2 DR RWD,12015
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,5,Not Rated,0.083,0,,,Not Rated,,,,,,,,,1,0,0,2018,CHEVROLET,CAMARO,2018 Chevrolet Camaro C RWD,12018
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10168P006.jpg,5,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10168P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10168C021.wmv,5,5,5,,The side curtain airbag did not deploy as intended. The side ratings do not apply to vehicles equipped with optional Recaro front seats. ,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09968P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09968C013.wmv,5,Not Rated,0.083,0,,,5,Side Ratings do not apply to vehicles equipped with optional Recaro front seats,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09967P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09967C013.wmv,,,,,1,0,0,2018,CHEVROLET,CAMARO SS,2018 Chevrolet Camaro SS 2 DR RWD,12016
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,5,Not Rated,0.083,0,,,Not Rated,,,,,,,,,1,0,0,2018,CHEVROLET,CAMARO SS,2018 Chevrolet Camaro SS C RWD,12019
0,,Not Rated,4,4,4,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,5,Not Rated,0.083,0,,,Not Rated,,,,,,,,,1,0,0,2018,CHEVROLET,CAMARO ZL1,2018 Chevrolet Camaro ZL1 2 DR RWD,12017
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,5,Not Rated,0.083,0,,,Not Rated,,,,,,,,,1,0,0,2018,CHEVROLET,CAMARO ZL1,2018 Chevrolet Camaro ZL1 C RWD,12020
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09508P079.JPG,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09508P080.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09508C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09506P105.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09506C013.wmv,3,Not Rated,0.212,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09509P080.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09509C014.wmv,,Optional,Optional,,2,0,0,2018,CHEVROLET,COLORADO,2018 Chevrolet Colorado PU/CC 4WD,12205
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09508P079.JPG,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09508P080.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09508C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09506P105.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09506C013.wmv,3,Not Rated,0.219,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09509P080.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09509C014.wmv,,Optional,Optional,,2,0,0,2018,CHEVROLET,COLORADO,2018 Chevrolet Colorado PU/CC RWD,12206
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09080P079.jpg,4,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09080P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09080C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09083P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09083C013.wmv,3,Not Rated,0.214,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09082P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09082C013.wmv,,Optional,Optional,,2,0,0,2018,CHEVROLET,COLORADO,2018 Chevrolet Colorado PU/EC 4WD,12203
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09080P079.jpg,4,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09080P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09080C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09083P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09083C013.wmv,3,Not Rated,0.22,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09082P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09082C013.wmv,,Optional,Optional,,2,0,0,2018,CHEVROLET,COLORADO,2018 Chevrolet Colorado PU/EC RWD,12204
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,CHEVROLET,CORVETTE,2018 Chevrolet Corvette 2 DR RWD,12021
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,CHEVROLET,CORVETTE,2018 Chevrolet Corvette C RWD,12022
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09764P085.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09764P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09764C019.wmv,4,5,4,"These ratings apply to vehicles produced in the Lordstown, Ohio plant starting with VIN 1G1BC5SM4H7199546 (manufacturing date on or after 12/06/2016) and vehicles produced in the Ramos, Mexico plant starting with VIN 3G1BE6SM7HS581457 (manufacturing date on or after 03/01/2017).",,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10098P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10098C014.wmv,4,Not Rated,0.107,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09779P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09779C013.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,CRUZE,2018 Chevrolet Cruze 4 DR FWD,12566
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09764P085.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09764P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09764C019.wmv,4,5,4,"These ratings apply to vehicles produced in the Lordstown, Ohio plant starting with VIN 1G1BC5SM4H7199546 (manufacturing date on or after 12/06/2016) and vehicles produced in the Ramos, Mexico plant starting with VIN 3G1BE6SM7HS581457 (manufacturing date on or after 03/01/2017).",,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10098P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10098C014.wmv,4,Not Rated,0.107,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09779P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09779C013.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,CRUZE,2018 Chevrolet Cruze 5 DR FWD,12567
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10149P006.JPG,4,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10149P082.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10149C019.wmv,4,5,3,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10148P105.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10148C011.wmv,4,Not Rated,0.165,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10147P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10147C001.wmv,,Optional,Optional,,6,1,0,2018,CHEVROLET,EQUINOX,2018 Chevrolet Equinox SUV AWD,12024
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10149P006.JPG,4,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10149P082.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10149C019.wmv,4,5,3,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10148P105.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10148C011.wmv,4,Not Rated,0.188,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10147P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10147C001.wmv,,Optional,Optional,,6,1,0,2018,CHEVROLET,EQUINOX,2018 Chevrolet Equinox SUV FWD,12023
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,CHEVROLET,EXPRESS CARGO G2500,2018 Chevrolet Express Cargo G2500 VAN RWD,12198
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,CHEVROLET,EXPRESS CARGO G3500,2018 Chevrolet Express Cargo G3500 VAN RWD,12199
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,3,Not Rated,0.292,0,,,Not Rated,,,,,,,,,0,0,0,2018,CHEVROLET,EXPRESS PASSENGER 2500,2018 Chevrolet Express Passenger 2500 VAN RWD,12200
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,3,Not Rated,0.292,0,,,Not Rated,,,,,,,,,0,0,0,2018,CHEVROLET,EXPRESS PASSENGER 3500 12 PASS,2018 Chevrolet Express Passenger 3500 12 Pass VAN RWD,12201
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,3,Not Rated,0.279,0,,,Not Rated,,,,,,,,,0,0,0,2018,CHEVROLET,EXPRESS PASSENGER 3500 15 PASS,2018 Chevrolet Express Passenger 3500 15 Pass VAN RWD,12202
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08290P084.jpg,5,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08290P085.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08290C019.wmv,5,4,5,,"During the side barrier test, the curtain air bag was caught at the C-pillar causing the rear passenger dummy's head to contact the window.",,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08292P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08292C013.wmv,4,Not Rated,0.121,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08291P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08291C013.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,IMPALA,2018 Chevrolet Impala 4 DR FWD,12014
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09561P082.jpg,5,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09561P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09561C019.wmv,5,5,5,,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated.",,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09558P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09558C013.wmv,4,Not Rated,0.102,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09565P072.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09565C013.wmv,,Optional,Optional,,1,0,0,2018,CHEVROLET,MALIBU,2018 Chevrolet Malibu 4 DR FWD,12012
0,,5,5,5,4,,,,,,,5,5,5,,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated.",,,,,4,Not Rated,0.102,0,,,5,,,,,,Optional,Optional,,1,0,0,2018,CHEVROLET,MALIBU HEV,2018 Chevrolet Malibu HEV 4 DR FWD,12013
0,,5,5,5,5,,,,,,,5,5,5,,,,,,,4,Not Rated,0.179,0,,,5,,,,,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 1500,2018 Chevrolet Silverado 1500 Hybrid PU/CC RWD,12211
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08316P089.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08316P088.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08316C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08315P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08315C012.wmv,4,Not Rated,0.174,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08318P068.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08318C012.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 1500,2018 Chevrolet Silverado 1500 PU/CC 4WD,12210
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08316P089.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08316P088.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08316C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08315P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08315C012.wmv,4,Not Rated,0.179,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08318P068.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08318C012.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 1500,2018 Chevrolet Silverado 1500 PU/CC RWD,12209
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08456P086.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08456P085.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08456C016.wmv,5,5,5,This vehicle rolled onto its side (one-quarter turn) after impact in a side MDB NCAP test,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08452P112.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08452C011.wmv,4,Not Rated,0.179,0,,,4,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08454P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08454C012.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 1500,2018 Chevrolet Silverado 1500 PU/EC 4WD,12213
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08456P086.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08456P085.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08456C016.wmv,5,5,5,This vehicle rolled onto its side (one-quarter turn) after impact in a side MDB NCAP test,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08452P112.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08452C011.wmv,4,Not Rated,0.174,0,,,4,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08454P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08454C012.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 1500,2018 Chevrolet Silverado 1500 PU/EC RWD,12212
0,,5,5,5,5,,,,,,,5,5,Not Rated,This vehicle rolled onto its side (one-quarter turn) after impact in a side MDB NCAP test,,,,,,4,Not Rated,0.174,0,,,4,,,,,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 1500,2018 Chevrolet Silverado 1500 PU/RC 4WD,12207
0,,5,5,5,5,,,,,,,5,5,Not Rated,This vehicle rolled onto its side (one-quarter turn) after impact in a side MDB NCAP test,,,,,,4,Not Rated,0.179,0,,,4,,,,,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 1500,2018 Chevrolet Silverado 1500 PU/RC RWD,12208
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08604P079.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08604P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08604C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08662P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08662C012.wmv,3,Not Rated,0.205,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08661P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08661C012.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 2500,2018 Chevrolet Silverado 2500 PU/CC 4WD,12217
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08604P079.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08604P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08604C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08662P107.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08662C012.wmv,3,Not Rated,0.207,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08661P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08661C012.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 2500,2018 Chevrolet Silverado 2500 PU/CC RWD,12216
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09662P080.JPG,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09662P081.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09662C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08664P108.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08664C012.wmv,3,Not Rated,0.204,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08663P074.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08663C012.wmv,,Optional,Optional,,0,0,0,2018,CHEVROLET,SILVERADO 2500,2018 Chevrolet Silverado 2500 PU/EC 4WD,12218
